product_id,product_name,stat_date,traffic_acquisition_score,traffic_conversion_score,content_marketing_score,customer_acquisition_score,service_quality_score,total_score,level,amount,price,sales_num,visitor_num,visitor_sales_ratio
P05719,美妆基础款,2025-01-16,22.39,36.13,87.27,41.49,9.69,39.39,D,810437.87,3539.03,229,1497,6.54
P05720,图书升级版,2025-01-03,11.04,76.92,44.57,43.56,7.91,36.8,D,12273352.19,2662.91,4609,33002,7.16
P05721,食品限量款,2025-01-15,37.77,57.54,98.39,76.22,70.02,67.99,C,4692015.27,1644.59,2853,64257,22.52
P05722,图书特惠款,2025-01-29,34.48,1.23,26.61,75.34,57.46,39.02,D,2119517.4,2717.33,780,6989,8.96
P05723,女装特惠款,2025-01-18,46.8,47.5,31.59,47.92,78.47,50.46,C,9243842.8,1920.2,4814,63227,13.13
P05724,食品升级版,2025-01-28,88.73,48.98,75.28,49.06,52.18,62.85,C,21428106.7,7951.06,2695,48930,18.16
P05725,玩具基础款,2025-01-13,32.57,45.58,63.13,47.8,17.95,41.41,D,16021152.36,7403.49,2164,53564,24.75
P05726,家居特惠款,2025-01-19,91.69,37.06,6.85,15.07,34.03,36.94,D,5801352.46,3896.14,1489,17688,11.88
P05727,食品基础款,2025-01-04,49.33,44.34,87.05,33.42,63.84,55.6,C,4761781.97,1063.61,4477,31810,7.11
P05728,食品限量款,2025-01-27,25.41,28.53,30.01,38.12,12.2,26.85,D,20759373.6,5258.2,3948,55397,14.03
P05729,女装特惠款,2025-01-22,42.61,74.48,11.69,10.33,39.37,35.7,D,13464346.2,8145.4,1653,21336,12.91
P05730,玩具基础款,2025-01-08,67.92,61.36,40.17,68.79,37.26,55.1,C,2399751.9,879.03,2730,48046,17.6
P05731,食品升级版,2025-01-11,88.52,79.72,70.26,64.58,21.9,65.0,C,28353321.76,8681.36,3266,30879,9.45
P05732,男装特惠款,2025-01-29,20.34,12.86,38.94,74.15,88.49,46.96,D,3090474.35,3936.91,785,5262,6.7
P05733,家居升级版,2025-01-30,83.9,53.89,20.07,96.38,26.28,56.1,C,19261389.51,3995.31,4821,8420,1.75
P05734,食品基础款,2025-01-22,0.17,77.03,89.37,74.12,30.66,54.27,C,14922186.17,7361.71,2027,3071,1.52
P05735,家电升级版,2025-01-23,5.64,37.73,72.84,74.35,53.13,48.74,D,15826282.86,3537.39,4474,108336,24.21
P05736,玩具升级版,2025-01-08,62.05,42.68,96.83,70.72,24.3,59.32,C,390013.68,1174.74,332,653,1.97
P05737,家电特惠款,2025-01-07,3.89,11.72,96.09,86.52,91.49,57.94,C,3512845.0,835.0,4207,55154,13.11
P05738,食品特惠款,2025-01-23,74.03,63.52,28.21,70.78,59.74,59.26,C,3654322.35,777.35,4701,72994,15.53
P05739,家居特惠款,2025-01-25,37.46,73.87,98.31,40.82,78.4,65.77,C,13339104.68,4549.49,2932,34467,11.76
P05740,食品基础款,2025-01-09,34.9,76.29,39.36,24.69,47.32,44.51,D,27854957.9,9777.1,2849,32908,11.55
P05741,食品特惠款,2025-01-19,82.52,63.24,71.19,13.35,62.08,58.48,C,559842.56,118.21,4736,48169,10.17
P05742,玩具升级版,2025-01-14,52.08,45.82,84.26,70.8,10.62,52.72,C,25013497.74,5815.74,4301,99959,23.24
P05743,玩具基础款,2025-01-08,11.96,88.14,19.99,48.42,7.26,35.15,D,25966786.56,8552.96,3036,69996,23.06
P05744,家居升级版,2025-01-05,25.13,63.65,39.43,30.53,70.09,45.77,D,18079356.72,5377.56,3362,71314,21.21
P05745,美妆特惠款,2025-01-20,56.15,76.56,63.72,63.16,38.63,59.64,C,20439715.86,7181.91,2846,72895,25.61
P05746,女装基础款,2025-01-14,15.41,20.54,19.73,87.4,90.74,46.76,D,8251954.6,5714.65,1444,39678,27.48
P05747,图书限量款,2025-01-21,63.39,11.19,84.9,63.1,42.67,53.05,C,9614830.11,5441.33,1767,6394,3.62
P05748,美妆限量款,2025-01-26,9.1,37.25,38.73,48.13,27.93,32.23,D,10731580.28,5047.78,2126,54923,25.83
P05749,美妆限量款,2025-01-02,90.33,35.06,79.07,38.2,4.78,49.49,D,2376683.88,778.22,3054,75436,24.7
P05750,家电升级版,2025-01-14,11.91,44.82,11.65,59.6,81.35,41.87,D,39026427.93,8186.79,4767,9136,1.92
P05751,食品基础款,2025-01-27,14.01,41.61,40.3,76.41,23.52,39.17,D,1915782.94,9079.54,211,2591,12.28
P05752,食品限量款,2025-01-22,81.93,65.44,58.56,17.16,65.15,57.65,C,23286.6,684.9,34,752,22.12
P05753,男装基础款,2025-01-27,63.28,33.51,31.48,19.5,10.98,31.75,D,3586805.3,1260.74,2845,58438,20.54
P05754,家居限量款,2025-01-07,85.68,43.98,25.55,14.87,42.25,42.47,D,3886967.45,1958.17,1985,2682,1.35
P05755,美妆升级版,2025-01-05,56.03,45.98,12.57,49.33,25.96,37.97,D,33205720.24,8122.73,4088,28541,6.98
P05756,美妆基础款,2025-01-15,42.05,95.25,43.91,92.74,14.26,57.64,C,16713010.95,5109.45,3271,83139,25.42
P05757,图书基础款,2025-01-28,52.29,94.63,94.75,94.4,75.22,82.26,B,22827280.63,4802.71,4753,49804,10.48
P05758,玩具限量款,2025-01-08,29.28,74.48,66.47,63.84,10.07,48.83,D,8280586.16,6240.08,1327,36487,27.5
P05759,玩具特惠款,2025-01-01,58.96,8.19,47.69,0.79,75.47,38.22,D,17802433.35,3751.83,4745,42836,9.03
P05760,女装特惠款,2025-01-13,61.42,41.84,81.74,65.64,10.59,52.25,C,7454027.52,1511.36,4932,9738,1.97
P05761,女装基础款,2025-01-08,99.02,79.5,12.73,32.62,6.44,46.06,D,1092762.53,1771.09,617,10150,16.45
P05762,玩具特惠款,2025-01-04,38.61,26.14,46.19,62.91,7.41,36.25,D,2811534.3,3856.7,729,1048,1.44
P05763,图书限量款,2025-01-30,7.55,63.19,78.9,51.83,69.15,54.12,C,8723901.9,7331.01,1190,20165,16.95
P05764,家居升级版,2025-01-14,30.61,31.09,80.88,70.21,53.83,53.32,C,13060301.08,2764.67,4724,94187,19.94
P05765,美妆特惠款,2025-01-04,42.93,90.42,29.48,98.91,3.71,53.09,C,3395824.97,872.29,3893,9162,2.35
P05766,玩具限量款,2025-01-28,41.85,77.34,26.12,84.78,22.06,50.43,C,3728184.12,3380.04,1103,12564,11.39
P05767,玩具基础款,2025-01-25,21.19,86.3,70.6,39.63,56.77,54.9,C,7263751.68,8407.12,864,25594,29.62
P05768,图书特惠款,2025-01-29,94.7,99.93,48.72,69.32,18.46,66.23,C,5564563.2,1790.4,3108,85491,27.51
P05769,美妆基础款,2025-01-05,32.33,53.6,27.19,42.3,16.35,34.35,D,9206626.8,6174.8,1491,39013,26.17
P05770,男装限量款,2025-01-24,52.35,2.84,65.8,0.38,20.33,28.34,D,13671884.96,3153.11,4336,105515,24.33
P05771,玩具升级版,2025-01-09,65.12,20.21,64.81,19.71,16.06,37.18,D,622312.0,1163.2,535,4875,9.11
P05772,图书升级版,2025-01-14,82.08,50.63,49.54,73.8,0.0,51.21,C,4184741.68,5078.57,824,15263,18.52
P05773,家电基础款,2025-01-28,99.65,80.07,13.6,11.09,70.1,54.9,C,5877337.16,2609.83,2252,57061,25.34
P05774,家电基础款,2025-01-22,86.49,77.17,0.05,80.48,38.72,56.58,C,8298830.56,2579.68,3217,37769,11.74
P05775,家电基础款,2025-01-17,44.7,20.9,53.98,43.43,12.51,35.1,D,529217.22,185.43,2854,69940,24.51
P05776,女装基础款,2025-01-24,51.48,54.47,64.81,45.52,26.6,48.58,D,18311881.8,9400.35,1948,39887,20.48
P05777,家电特惠款,2025-01-05,83.29,57.44,82.54,39.65,68.68,66.32,C,5145700.86,8052.74,639,3739,5.85
P05778,男装特惠款,2025-01-21,4.38,45.25,48.8,56.33,37.06,38.36,D,29963899.42,7632.17,3926,7681,1.96
P05779,家居特惠款,2025-01-29,13.47,68.74,95.92,75.3,78.04,66.29,C,2881214.4,1765.45,1632,39125,23.97
P05780,家电基础款,2025-01-02,17.79,16.13,7.3,43.85,68.97,30.81,D,11347737.84,6944.76,1634,23137,14.16
P05781,男装特惠款,2025-01-29,15.93,71.57,22.59,95.88,62.24,53.64,C,3937279.2,6001.95,656,12345,18.82
P05782,图书限量款,2025-01-27,63.28,96.44,14.19,12.22,75.05,52.24,C,423803.55,763.61,555,8442,15.21
P05783,食品基础款,2025-01-09,8.7,62.53,20.52,89.31,39.78,44.17,D,11067102.72,4803.43,2304,57318,24.88
P05784,女装升级版,2025-01-22,4.88,66.79,0.41,42.92,17.71,26.54,D,14697491.38,4424.29,3322,28949,8.71
P05785,女装升级版,2025-01-09,12.11,76.48,10.18,22.42,79.26,40.09,D,9302565.42,2689.38,3459,90617,26.2
P05786,女装升级版,2025-01-22,81.27,33.07,3.76,91.37,32.17,48.33,D,8708148.0,3348.0,2601,74434,28.62
P05787,玩具升级版,2025-01-28,17.78,91.39,39.15,88.56,57.32,58.84,C,32027954.28,7781.33,4116,85173,20.69
P05788,图书特惠款,2025-01-30,12.0,87.39,34.92,22.15,14.22,34.14,D,15462806.06,6647.81,2326,33088,14.23
P05789,家电升级版,2025-01-26,23.02,42.39,60.39,47.2,99.07,54.41,C,1839225.3,553.65,3322,84468,25.43
P05790,家电升级版,2025-01-17,64.62,32.58,98.55,35.31,27.64,51.74,C,27976567.04,6686.56,4184,96786,23.13
P05791,玩具升级版,2025-01-25,20.95,77.53,62.59,7.82,77.07,49.19,D,17423109.44,6545.12,2662,57327,21.54
P05792,男装基础款,2025-01-07,70.05,1.88,87.54,69.89,98.29,65.53,C,3687096.15,3977.45,927,5590,6.03
P05793,食品限量款,2025-01-01,52.76,66.01,16.79,77.92,61.05,54.91,C,466669.24,133.03,3508,54425,15.51
P05794,图书限量款,2025-01-22,43.67,84.86,42.0,64.58,51.96,57.41,C,11415223.6,2873.2,3973,29935,7.53
P05795,图书升级版,2025-01-23,85.3,53.18,94.85,49.78,63.75,69.37,C,13018372.92,3200.19,4068,13525,3.32
P05796,家电升级版,2025-01-01,51.94,65.22,98.32,51.52,68.76,67.15,C,26764567.83,6002.37,4459,19439,4.36
P05797,男装升级版,2025-01-12,43.9,53.26,44.04,46.69,32.4,44.06,D,5416734.73,1142.53,4741,16023,3.38
P05798,女装基础款,2025-01-04,85.05,69.18,69.49,40.98,61.61,65.26,C,26376883.75,7316.75,3605,64618,17.92
P05799,食品升级版,2025-01-07,98.76,55.49,21.65,53.46,71.12,60.1,C,1364853.38,434.39,3142,82708,26.32
P05800,家居限量款,2025-01-25,71.03,46.93,14.78,48.01,94.89,55.13,C,4629282.84,4239.27,1092,18606,17.04
P05801,家居基础款,2025-01-17,18.55,53.78,61.88,74.88,62.58,54.33,C,23514435.01,5824.73,4037,5778,1.43
P05802,美妆升级版,2025-01-07,31.57,25.86,57.63,26.24,15.62,31.38,D,4236442.0,864.58,4900,132659,27.07
P05803,女装基础款,2025-01-25,17.06,41.07,9.39,92.45,91.82,50.36,C,781007.8,6298.45,124,2345,18.91
P05804,玩具升级版,2025-01-02,95.66,64.22,14.38,26.45,68.52,53.85,C,1687876.72,389.99,4328,24691,5.7
P05805,食品基础款,2025-01-30,69.35,99.43,30.27,3.3,33.13,47.1,D,9031181.25,9262.75,975,22654,23.23
P05806,美妆升级版,2025-01-01,42.78,56.32,87.43,63.38,73.71,64.72,C,869715.5,915.49,950,10349,10.89
P05807,食品限量款,2025-01-29,92.68,57.66,0.96,4.54,63.76,43.92,D,2691569.86,1724.26,1561,17071,10.94
P05808,食品基础款,2025-01-11,64.04,24.62,58.75,51.01,58.6,51.4,C,3687060.64,1538.84,2396,54050,22.56
P05809,家居特惠款,2025-01-21,17.7,67.35,1.0,72.75,32.16,38.19,D,1063646.4,2874.72,370,7131,19.27
P05810,玩具限量款,2025-01-06,40.44,45.16,37.83,79.07,86.03,57.71,C,11270805.0,3467.94,3250,52730,16.22
P05811,家居限量款,2025-01-19,2.56,75.15,61.52,12.21,83.94,47.08,D,29862114.1,9375.86,3185,90459,28.4
P05812,玩具升级版,2025-01-27,19.02,21.91,7.17,34.2,86.31,33.72,D,3108780.72,1053.11,2952,41581,14.09
P05813,玩具升级版,2025-01-06,36.14,75.77,51.0,91.27,24.93,55.82,C,11086857.6,3232.32,3430,34265,9.99
P05814,玩具限量款,2025-01-17,64.39,74.84,63.86,99.86,48.09,70.21,B,2634432.84,866.02,3042,13765,4.52
P05815,家居基础款,2025-01-19,70.68,49.62,1.58,90.02,67.56,55.89,C,4505159.95,1165.63,3865,69428,17.96
P05816,男装限量款,2025-01-12,77.3,26.48,79.27,73.11,88.33,68.9,C,2154283.32,2522.58,854,15651,18.33
P05817,男装升级版,2025-01-18,41.74,44.11,36.32,67.77,41.7,46.33,D,68087.85,29.85,2281,39568,17.35
P05818,食品特惠款,2025-01-06,79.01,8.35,10.44,4.52,25.1,25.48,D,13059436.31,6972.47,1873,36707,19.6
P05819,图书基础款,2025-01-03,75.25,81.28,96.94,24.89,50.85,65.84,C,24338669.4,7582.14,3210,75675,23.57
P05820,女装特惠款,2025-01-13,93.14,2.74,77.47,69.29,25.21,53.57,C,3481982.4,4246.32,820,19173,23.38
P05821,图书限量款,2025-01-12,35.23,97.9,71.15,23.43,72.3,60.0,C,12912180.02,3188.98,4049,31053,7.67
P05822,食品限量款,2025-01-11,84.55,2.31,18.84,0.92,89.31,39.19,D,15229679.6,4091.8,3722,50169,13.48
P05823,女装特惠款,2025-01-08,2.63,46.21,50.99,91.09,36.65,45.51,D,729629.56,673.09,1084,28690,26.47
P05824,图书限量款,2025-01-02,0.01,99.08,7.0,56.93,17.76,36.16,D,14501268.82,6100.66,2377,30650,12.89
P05825,图书特惠款,2025-01-30,47.19,2.7,20.1,94.32,36.82,40.23,D,41506033.92,8582.72,4836,58110,12.02
P05826,玩具升级版,2025-01-10,46.78,9.59,35.04,90.32,22.92,40.93,D,1097065.15,2261.99,485,3306,6.82
P05827,女装基础款,2025-01-09,77.86,33.8,49.45,34.09,91.23,57.29,C,3326879.49,6434.97,517,1477,2.86
P05828,家居基础款,2025-01-24,70.37,2.07,51.49,60.61,75.57,52.02,C,11586914.4,2391.52,4845,103022,21.26
P05829,玩具升级版,2025-01-26,43.43,20.54,14.09,57.75,86.35,44.43,D,12442868.08,4782.04,2602,34685,13.33
P05830,女装特惠款,2025-01-14,7.35,16.52,98.6,27.64,28.41,35.7,D,895155.69,544.83,1643,28456,17.32
P05831,美妆升级版,2025-01-06,62.51,42.37,78.19,46.3,67.8,59.43,C,4136868.48,4566.08,906,1683,1.86
P05832,美妆基础款,2025-01-20,16.83,59.68,7.23,18.14,86.79,37.73,D,397862.92,1093.03,364,2481,6.82
P05833,女装特惠款,2025-01-10,76.95,28.02,29.38,67.45,69.1,54.18,C,13412430.9,9031.94,1485,11652,7.85
P05834,图书限量款,2025-01-07,72.47,11.77,95.55,22.07,23.27,45.03,D,3766724.61,5803.89,649,5813,8.96
P05835,男装特惠款,2025-01-30,83.83,81.5,71.1,23.0,24.07,56.7,C,23357636.6,9502.7,2458,34287,13.95
P05836,家居特惠款,2025-01-26,97.34,56.07,1.49,19.04,82.63,51.31,C,21848573.52,9650.43,2264,14957,6.61
P05837,女装限量款,2025-01-15,39.3,6.91,37.84,13.36,2.16,19.91,D,69839.63,3675.77,19,305,16.05
P05838,男装特惠款,2025-01-07,22.74,75.28,46.9,13.91,39.22,39.61,D,2486695.68,4317.18,576,12005,20.84
P05839,玩具基础款,2025-01-29,90.23,24.17,94.42,91.17,96.84,79.37,B,1205875.2,1190.4,1013,5822,5.75
P05840,家电基础款,2025-01-26,74.53,5.09,41.45,1.15,16.28,27.7,D,14801046.94,4810.22,3077,16855,5.48
P05841,美妆升级版,2025-01-29,63.53,15.12,59.15,80.14,13.61,46.31,D,6121951.08,1956.52,3129,35867,11.46
P05842,女装升级版,2025-01-19,40.88,85.3,6.47,26.14,48.23,41.4,D,1437021.48,910.66,1578,21997,13.94
P05843,美妆特惠款,2025-01-01,6.35,96.4,63.86,81.48,5.85,50.79,C,1986542.25,1468.25,1353,25191,18.62
P05844,食品升级版,2025-01-19,64.85,27.69,83.15,9.8,14.47,39.99,D,2864728.44,766.38,3738,41602,11.13
P05845,家电特惠款,2025-01-04,39.26,4.65,59.33,90.6,19.13,42.59,D,9408560.6,9055.4,1039,26515,25.52
P05846,家电限量款,2025-01-28,71.25,70.57,14.66,76.16,4.28,47.38,D,365577.39,391.83,933,9879,10.59
P05847,图书升级版,2025-01-01,39.7,45.33,74.75,96.25,72.69,65.74,C,9357747.84,4641.74,2016,9047,4.49
P05848,玩具基础款,2025-01-24,21.13,98.51,59.32,66.55,80.05,65.11,C,18686362.68,3904.38,4786,117868,24.63
P05849,美妆升级版,2025-01-08,97.13,58.32,17.08,44.24,60.69,55.49,C,25347655.0,6566.75,3860,30561,7.92
P05850,玩具特惠款,2025-01-28,45.03,83.66,22.09,53.38,81.23,57.08,C,536757.68,1616.74,332,3130,9.43
P05851,男装基础款,2025-01-15,1.14,15.62,27.46,90.3,48.06,36.52,D,9359989.8,3183.67,2940,77253,26.28
P05852,女装升级版,2025-01-05,1.69,5.7,32.23,54.29,53.38,29.46,D,26499256.98,9650.13,2746,49372,17.98
P05853,家电特惠款,2025-01-20,60.21,47.34,20.74,71.73,47.94,49.59,D,9898570.08,8713.53,1136,16218,14.28
P05854,玩具限量款,2025-01-06,46.13,9.02,92.67,14.9,61.61,44.87,D,26911369.04,5401.72,4982,139328,27.97
P05855,美妆限量款,2025-01-07,5.88,91.22,86.59,28.27,12.25,44.84,D,20681596.62,7246.53,2854,52090,18.25
P05856,图书限量款,2025-01-23,30.37,19.87,59.56,90.34,3.85,40.8,D,6539351.4,9197.4,711,11855,16.67
P05857,家电特惠款,2025-01-02,98.36,36.52,94.97,78.77,8.94,63.51,C,37283131.72,9009.94,4138,73372,17.73
P05858,家居升级版,2025-01-25,83.08,38.69,91.24,40.53,65.77,63.86,C,3186916.36,869.08,3667,39504,10.77
P05859,玩具基础款,2025-01-30,68.64,89.21,28.66,97.99,93.94,75.69,B,29999110.68,6181.56,4853,91366,18.83
P05860,女装限量款,2025-01-19,52.67,62.4,79.74,18.55,6.04,43.88,D,15804292.68,4706.46,3358,51213,15.25
P05861,女装升级版,2025-01-15,82.52,39.77,41.93,52.59,86.51,60.66,C,16132761.34,5094.02,3167,85071,26.86
P05862,女装升级版,2025-01-15,78.11,79.66,84.34,84.69,59.23,77.21,B,2294530.56,5121.72,448,12935,28.87
P05863,男装基础款,2025-01-15,12.03,2.91,94.26,76.87,85.36,54.29,C,3793602.56,5388.64,704,14466,20.55
P05864,美妆基础款,2025-01-04,60.97,29.8,77.2,61.56,9.95,47.9,D,8583576.07,4337.33,1979,31712,16.02
P05865,玩具基础款,2025-01-08,16.06,12.39,85.17,20.62,8.12,28.47,D,3791882.24,3703.01,1024,12460,12.17
P05866,图书特惠款,2025-01-03,87.53,95.08,50.22,61.68,72.38,73.38,B,46202010.82,9621.41,4802,123403,25.7
P05867,女装基础款,2025-01-16,2.76,44.01,97.38,44.29,54.63,48.61,D,9442746.27,2739.41,3447,56625,16.43
P05868,美妆限量款,2025-01-30,14.68,43.67,57.85,35.33,89.55,48.22,D,2187867.55,502.15,4357,83901,19.26
P05869,美妆限量款,2025-01-14,40.6,57.63,76.28,27.24,73.95,55.14,C,18818105.22,3938.49,4778,95740,20.04
P05870,美妆基础款,2025-01-16,84.49,23.12,28.09,79.89,31.9,49.5,D,9533060.76,2459.51,3876,82598,21.31
P05871,男装升级版,2025-01-23,87.44,59.82,68.35,11.37,51.49,55.69,C,7877995.92,5005.08,1574,11652,7.4
P05872,家电特惠款,2025-01-16,95.66,30.37,70.11,41.69,31.2,53.81,C,13668499.53,9618.93,1421,29499,20.76
P05873,图书基础款,2025-01-23,79.31,14.92,59.94,94.46,44.67,58.66,C,22321079.85,4732.05,4717,120328,25.51
P05874,图书限量款,2025-01-20,7.56,21.26,48.01,22.97,23.53,24.67,D,25198048.04,9706.49,2596,8301,3.2
P05875,食品特惠款,2025-01-17,55.1,35.64,24.46,16.08,99.65,46.19,D,1006139.02,9768.34,103,2272,22.06
P05876,家居基础款,2025-01-13,10.33,81.22,13.64,83.69,29.63,43.7,D,4623997.95,9341.41,495,8068,16.3
P05877,食品特惠款,2025-01-04,16.6,43.59,39.76,18.27,68.91,37.43,D,11075575.68,3280.68,3376,4233,1.25
P05878,家电基础款,2025-01-03,95.62,79.25,59.96,42.28,1.92,55.81,C,3239332.83,7057.37,459,5024,10.95
P05879,家居特惠款,2025-01-20,60.48,52.9,90.38,80.47,3.33,57.51,C,21314124.0,6831.45,3120,45932,14.72
P05880,图书基础款,2025-01-16,48.34,7.55,6.47,57.54,34.76,30.93,D,7551323.39,4434.13,1703,30106,17.68
P05881,男装限量款,2025-01-28,74.62,48.24,56.2,76.6,72.91,65.71,C,34260584.67,6959.29,4923,63605,12.92
P05882,家电特惠款,2025-01-16,89.59,42.75,89.4,95.77,77.34,78.97,B,13904526.88,5203.79,2672,15920,5.96
P05883,美妆基础款,2025-01-06,53.08,80.41,82.38,74.3,50.75,68.18,C,11165093.6,7710.7,1448,26907,18.58
P05884,女装基础款,2025-01-18,19.25,64.74,3.0,38.58,66.63,38.44,D,27016444.49,6979.19,3871,92267,23.84
P05885,男装限量款,2025-01-03,92.73,99.9,40.49,24.13,14.79,54.41,C,3548993.9,4682.05,758,18767,24.76
P05886,食品基础款,2025-01-29,25.87,14.3,26.86,38.77,26.95,26.55,D,19446116.28,6766.22,2874,24011,8.35
P05887,玩具限量款,2025-01-06,82.33,85.92,44.47,65.7,31.72,62.03,C,4981353.39,3864.51,1289,29798,23.12
P05888,玩具限量款,2025-01-13,62.41,63.96,94.71,77.14,97.54,79.15,B,38770.07,2040.53,19,134,7.05
P05889,家电升级版,2025-01-23,6.02,44.03,14.02,20.22,92.89,35.44,D,2752810.2,1424.85,1932,20518,10.62
P05890,食品特惠款,2025-01-19,6.98,11.5,75.53,46.52,15.73,31.25,D,30505326.25,6388.55,4775,101940,21.35
P05891,男装限量款,2025-01-06,73.58,48.32,65.85,55.29,34.98,55.6,C,2747931.0,5388.1,510,11699,22.94
P05892,家电基础款,2025-01-28,1.45,22.51,71.7,2.28,9.92,21.57,D,793072.84,2852.78,278,2406,8.65
P05893,美妆特惠款,2025-01-28,38.92,12.52,84.1,79.85,84.48,59.97,C,20911083.96,7503.08,2787,55532,19.93
P05894,食品基础款,2025-01-25,18.86,43.29,66.53,10.74,30.89,34.06,D,3238129.58,5670.98,571,8737,15.3
P05895,玩具限量款,2025-01-29,44.21,73.74,7.11,76.21,25.93,45.44,D,12463626.24,7712.64,1616,21869,13.53
P05896,家居特惠款,2025-01-06,67.26,60.48,8.05,49.6,38.87,44.85,D,34506111.36,7237.02,4768,33412,7.01
P05897,图书升级版,2025-01-06,73.95,82.98,64.28,10.14,56.94,57.66,C,2276378.75,492.19,4625,127296,27.52
P05898,食品基础款,2025-01-27,87.11,5.24,18.34,76.8,24.27,42.35,D,95602.4,1195.03,80,1233,15.41
P05899,家电特惠款,2025-01-30,72.84,30.41,46.81,42.93,41.5,46.9,D,24868351.97,6598.13,3769,47189,12.52
P05900,玩具升级版,2025-01-19,94.07,42.68,60.37,78.88,99.86,75.17,B,11122501.0,3719.9,2990,60218,20.14
P05901,玩具升级版,2025-01-11,86.23,64.33,45.44,3.94,12.12,42.41,D,17918425.06,6166.01,2906,83440,28.71
P05902,家电基础款,2025-01-03,47.4,54.38,50.97,58.45,47.88,51.82,C,12754712.89,7334.51,1739,50060,28.79
P05903,家居特惠款,2025-01-02,6.28,52.78,54.55,84.68,1.42,39.94,D,12047936.25,4589.69,2625,41536,15.82
P05904,玩具基础款,2025-01-29,13.06,91.57,75.67,47.1,39.15,53.31,C,548283.57,995.07,551,12850,23.32
P05905,食品基础款,2025-01-23,99.36,59.36,17.13,65.26,93.65,66.95,C,19405199.89,3883.37,4997,107275,21.47
P05906,家居基础款,2025-01-07,43.18,67.82,22.42,15.27,92.7,48.28,D,14393300.85,4302.93,3345,55500,16.59
P05907,女装限量款,2025-01-27,15.46,51.03,11.96,36.67,76.49,38.32,D,8827124.88,3090.73,2856,27153,9.51
P05908,美妆限量款,2025-01-27,34.75,11.32,56.6,46.45,2.94,30.41,D,6339070.5,1462.3,4335,63662,14.69
P05909,家居特惠款,2025-01-05,5.57,90.14,61.71,26.79,77.56,52.35,C,29805053.19,6894.53,4323,5927,1.37
P05910,食品特惠款,2025-01-28,73.69,37.22,47.34,83.49,26.32,53.61,C,6785110.99,3614.87,1877,55931,29.8
P05911,玩具基础款,2025-01-03,22.12,84.08,87.63,14.82,56.13,52.96,C,41677688.64,9792.69,4256,116910,27.47
P05912,玩具特惠款,2025-01-29,60.84,74.78,31.88,94.07,3.09,52.93,C,19416788.43,5998.39,3237,27829,8.6
P05913,美妆升级版,2025-01-25,11.87,28.85,73.66,98.32,95.99,61.74,C,14746898.2,9632.2,1531,35467,23.17
P05914,玩具基础款,2025-01-04,45.95,96.54,74.27,6.18,44.71,53.53,C,25294715.18,6429.77,3934,107331,27.28
P05915,男装特惠款,2025-01-21,77.95,16.31,74.64,55.54,51.74,55.24,C,8673570.8,7716.7,1124,19140,17.03
P05916,女装基础款,2025-01-09,94.84,12.27,35.3,8.88,31.19,36.5,D,109131.92,193.84,563,13574,24.11
P05917,图书特惠款,2025-01-07,43.63,80.49,54.58,34.76,65.89,55.87,C,3824100.8,6768.32,565,15858,28.07
P05918,女装基础款,2025-01-18,85.42,4.24,85.78,43.77,99.4,63.72,C,16430592.0,5134.56,3200,64572,20.18
P05919,女装升级版,2025-01-14,28.75,23.56,52.96,36.45,91.03,46.55,D,721293.8,216.28,3335,45779,13.73
P05920,家居基础款,2025-01-17,7.66,24.05,13.53,58.37,39.67,28.66,D,2232996.15,521.85,4279,39301,9.18
P05921,男装升级版,2025-01-19,53.6,24.18,7.98,98.18,48.56,46.5,D,28197079.2,9630.15,2928,52156,17.81
P05922,家电限量款,2025-01-30,81.84,54.07,10.11,55.64,45.85,49.5,D,9285413.92,4282.94,2168,8941,4.12
P05923,食品特惠款,2025-01-28,14.81,34.24,1.15,93.73,46.72,38.13,D,3803382.0,2257.2,1685,3720,2.21
P05924,男装特惠款,2025-01-12,69.65,66.08,95.5,24.63,32.23,57.62,C,3581657.19,1979.91,1809,12454,6.88
P05925,女装基础款,2025-01-22,75.32,79.83,69.01,77.48,28.6,66.05,C,17152289.44,3950.32,4342,14621,3.37
P05926,美妆限量款,2025-01-23,36.53,15.94,18.02,26.59,70.94,33.6,D,31392034.72,8511.94,3688,92052,24.96
P05927,女装升级版,2025-01-03,62.49,92.83,76.77,9.15,76.96,63.64,C,8949417.65,2792.33,3205,64182,20.03
